LastUpdatedTime,Location Name,Address,Postal Code,Latitude,Longitude,Operator,Charging Point Name,Position,Operating Hours,CP Status,Plug Type,Current,Power Rating (kW),Price,Price Type,EV CP ID,EV ID Status
2026-09-09 13:30:00,"BLK 201/202, 207/212 YISHUN STREET 21 YISHUN PALM SPRING",212 YISHUN STREET 21 SINGAPORE 760212,760212,1.431215,103.837865,SHELL SINGAPORE PTE. LTD.,"BLK 201/202, 207/212 YISHUN STREET 21 YISHUN PALM SPRING",L1 139,,1,Type 2,AC,7,0.6900,kWh,R113221B-001,1
2026-09-09 13:30:00,"BLK 201/202, 207/212 YISHUN STREET 21 YISHUN PALM SPRING",212 YISHUN STREET 21 SINGAPORE 760212,760212,1.431215,103.837865,SHELL SINGAPORE PTE. LTD.,"BLK 201/202, 207/212 YISHUN STREET 21 YISHUN PALM SPRING",L1 140,,1,Type 2,AC,7,0.6900,kWh,R113222F-001,1
2026-09-09 13:30:00,NANYANG ACADEMY OF FINE ARTS (CAMPUS 1),80 BENCOOLEN STREET SINGAPORE 189655,189655,1.299874,103.851466,SP MOBILITY PTE. LTD.,NANYANG ACADEMY OF FINE ARTS (CAMPUS 1),"B1 49, 50",,1,Combo 2,DC,100,0.8393,kWh,R107261D-002,1
2026-09-09 13:30:00,NANYANG ACADEMY OF FINE ARTS (CAMPUS 1),80 BENCOOLEN STREET SINGAPORE 189655,189655,1.299874,103.851466,SP MOBILITY PTE. LTD.,NANYANG ACADEMY OF FINE ARTS (CAMPUS 1),"B1 49, 50",,1,Combo 2,DC,100,0.8393,kWh,R107261D-001,1
2026-09-09 13:30:00,NANYANG ACADEMY OF FINE ARTS (CAMPUS 1),80 BENCOOLEN STREET SINGAPORE 189655,189655,1.299874,103.851466,SP MOBILITY PTE. LTD.,NANYANG ACADEMY OF FINE ARTS (CAMPUS 1),B1 63,,1,Type 2,AC,22,0.7521,kWh,R107263A-001,1
2026-09-09 13:30:00,NANYANG ACADEMY OF FINE ARTS (CAMPUS 1),80 BENCOOLEN STREET SINGAPORE 189655,189655,1.299874,103.851466,SP MOBILITY PTE. LTD.,NANYANG ACADEMY OF FINE ARTS (CAMPUS 1),B1 62,,0,Type 2,AC,22,0.7521,kWh,R107262H-001,0
2026-09-09 13:30:00,"BLK 203/206, 213/222 YISHUN STREET 21",215 YISHUN STREET 21 SINGAPORE 760215,760215,1.432674,103.835661,COMFORTDELGRO ENGIE PTE. LTD.,"BLK 203/206, 213/222 YISHUN STREET 21",L1 277,,1,Type 2,AC,7,0.6950,kWh,R120968R-001,1
2026-09-09 13:30:00,"BLK 203/206, 213/222 YISHUN STREET 21",215 YISHUN STREET 21 SINGAPORE 760215,760215,1.432674,103.835661,COMFORTDELGRO ENGIE PTE. LTD.,"BLK 203/206, 213/222 YISHUN STREET 21",L1 240,,1,Type 2,AC,7,0.6950,kWh,R120966C-001,1
2026-09-09 13:30:00,"BLK 203/206, 213/222 YISHUN STREET 21",215 YISHUN STREET 21 SINGAPORE 760215,760215,1.432674,103.835661,COMFORTDELGRO ENGIE PTE. LTD.,"BLK 203/206, 213/222 YISHUN STREET 21",L1 238,,1,Type 2,AC,7,0.6950,kWh,R120963B-001,1
2026-09-09 13:30:00,"BLK 203/206, 213/222 YISHUN STREET 21",215 YISHUN STREET 21 SINGAPORE 760215,760215,1.432674,103.835661,COMFORTDELGRO ENGIE PTE. LTD.,"BLK 203/206, 213/222 YISHUN STREET 21",L1 276,,1,Type 2,AC,7,0.6950,kWh,R120967G-001,1
2026-09-09 13:30:00,"BLK 203/206, 213/222 YISHUN STREET 21",215 YISHUN STREET 21 SINGAPORE 760215,760215,1.432674,103.835661,COMFORTDELGRO ENGIE PTE. LTD.,"BLK 203/206, 213/222 YISHUN STREET 21",L1 278,,1,Type 2,AC,7,0.6950,kWh,R120969D-001,1
2026-09-09 13:30:00,"BLK 203/206, 213/222 YISHUN STREET 21",215 YISHUN STREET 21 SINGAPORE 760215,760215,1.432674,103.835661,COMFORTDELGRO ENGIE PTE. LTD.,"BLK 203/206, 213/222 YISHUN STREET 21",L1 239,,1,Type 2,AC,7,0.6950,kWh,R120965Z-001,1
2026-09-09 13:30:00,TIONG BAHRU PLAZA,302 TIONG BAHRU ROAD SINGAPORE 168732,168732,1.286459,103.827015,CHARGE+ PTE. LTD.,TIONG BAHRU PLAZA,B1 92 & 93,,0,Combo 2,DC,120,0.7520,kWh,R107966D-001,0
2026-09-09 13:30:00,TIONG BAHRU PLAZA,302 TIONG BAHRU ROAD SINGAPORE 168732,168732,1.286459,103.827015,CHARGE+ PTE. LTD.,TIONG BAHRU PLAZA,B1 92 & 93,,0,Combo 2,DC,120,0.7520,kWh,R107966D-002,0
2026-09-09 13:30:00,"BLK 203/206, 213/222 YISHUN STREET 21 KIDSVILLE STUDENT CARE CENTRE",220 YISHUN STREET 21 SINGAPORE 760220,760220,1.432674,103.835661,COMFORTDELGRO ENGIE PTE. LTD.,"BLK 203/206, 213/222 YISHUN STREET 21 KIDSVILLE STUDENT CARE CENTRE",L1 -,,1,Type 2,AC,3.7,0.6950,kWh,R104949G-002,1
2026-09-09 13:30:00,"BLK 203/206, 213/222 YISHUN STREET 21 KIDSVILLE STUDENT CARE CENTRE",220 YISHUN STREET 21 SINGAPORE 760220,760220,1.432674,103.835661,COMFORTDELGRO ENGIE PTE. LTD.,"BLK 203/206, 213/222 YISHUN STREET 21 KIDSVILLE STUDENT CARE CENTRE",L1 -,,1,Type 2,AC,3.7,0.6950,kWh,R104948C-002,1
2026-09-09 13:30:00,"BLK 203/206, 213/222 YISHUN STREET 21 KIDSVILLE STUDENT CARE CENTRE",220 YISHUN STREET 21 SINGAPORE 760220,760220,1.432674,103.835661,COMFORTDELGRO ENGIE PTE. LTD.,"BLK 203/206, 213/222 YISHUN STREET 21 KIDSVILLE STUDENT CARE CENTRE",L1 -,,1,Type 2,AC,3.7,0.6950,kWh,R104948C-001,1
2026-09-09 13:30:00,"BLK 203/206, 213/222 YISHUN STREET 21 KIDSVILLE STUDENT CARE CENTRE",220 YISHUN STREET 21 SINGAPORE 760220,760220,1.432674,103.835661,COMFORTDELGRO ENGIE PTE. LTD.,"BLK 203/206, 213/222 YISHUN STREET 21 KIDSVILLE STUDENT CARE CENTRE",L1 -,,1,Type 2,AC,3.7,0.6950,kWh,R104949G-001,1
2026-09-09 13:30:00,BLK 604A CHOA CHU KANG STREET 62 MULTI STOREY CAR PARK,604A CHOA CHU KANG STREET 62 SINGAPORE 681604,681604,1.397402,103.745168,COMFORTDELGRO ENGIE PTE. LTD.,BLK 604A CHOA CHU KANG STREET 62 MULTI STOREY CAR PARK,L3 138,,1,Type 2,AC,22,0.6950,kWh,R103378C-001,1
2026-09-09 13:30:00,BLK 604A CHOA CHU KANG STREET 62 MULTI STOREY CAR PARK,604A CHOA CHU KANG STREET 62 SINGAPORE 681604,681604,1.397402,103.745168,COMFORTDELGRO ENGIE PTE. LTD.,BLK 604A CHOA CHU KANG STREET 62 MULTI STOREY CAR PARK,L3 139,,1,Type 2,AC,22,0.6950,kWh,R103379G-001,1
2026-09-09 13:30:00,BLK 604A CHOA CHU KANG STREET 62 MULTI STOREY CAR PARK,604A CHOA CHU KANG STREET 62 SINGAPORE 681604,681604,1.397402,103.745168,COMFORTDELGRO ENGIE PTE. LTD.,BLK 604A CHOA CHU KANG STREET 62 MULTI STOREY CAR PARK,L3 137,,1,Type 2,AC,22,0.6950,kWh,R103377Z-001,1
2026-09-09 13:30:00,BLK 830-836 WOODLANDS STREET 83,830 WOODLANDS STREET 83 SINGAPORE 730830,730830,1.4399,103.791228,COMFORTDELGRO ENGIE PTE. LTD.,BLK 830-836 WOODLANDS STREET 83,L1 23,,1,Type 2,AC,7,0.6950,kWh,R122037H-001,1
2026-09-09 13:30:00,BLK 830-836 WOODLANDS STREET 83,830 WOODLANDS STREET 83 SINGAPORE 730830,730830,1.4399,103.791228,COMFORTDELGRO ENGIE PTE. LTD.,BLK 830-836 WOODLANDS STREET 83,L1 21,,0,Type 2,AC,7,0.6950,kWh,R122035R-001,0
2026-09-09 13:30:00,BLK 830-836 WOODLANDS STREET 83,830 WOODLANDS STREET 83 SINGAPORE 730830,730830,1.4399,103.791228,COMFORTDELGRO ENGIE PTE. LTD.,BLK 830-836 WOODLANDS STREET 83,L1 22,,1,Type 2,AC,7,0.6950,kWh,R122036D-001,1
2026-09-09 13:30:00,YIO CHU KANG GROVE,152 ANG MO KIO AVENUE 5 SINGAPORE 560152,560152,1.376688,103.84016,COMFORTDELGRO ENGIE PTE. LTD.,YIO CHU KANG GROVE,L1 217,,1,Type 2,AC,7,0.6950,kWh,R119273A-001,1
2026-09-09 13:30:00,YIO CHU KANG GROVE,152 ANG MO KIO AVENUE 5 SINGAPORE 560152,560152,1.376688,103.84016,COMFORTDELGRO ENGIE PTE. LTD.,YIO CHU KANG GROVE,L1 218,,1,Type 2,AC,7,0.6950,kWh,R119272H-001,1
2026-09-09 13:30:00,YIO CHU KANG GROVE,152 ANG MO KIO AVENUE 5 SINGAPORE 560152,560152,1.376688,103.84016,COMFORTDELGRO ENGIE PTE. LTD.,YIO CHU KANG GROVE,L1 219,,1,Type 2,AC,7,0.6950,kWh,R119271D-001,1
2026-09-09 13:30:00,BLK 238-245 BISHAN STREET 22,239 BISHAN STREET 22 SINGAPORE 570239,570239,1.360171,103.84482,SHELL SINGAPORE PTE. LTD.,BLK 238-245 BISHAN STREET 22,L1 225,,1,Type 2,AC,7,0.6900,kWh,R121249R-001,1
2026-09-09 13:30:00,BLK 238-245 BISHAN STREET 22,239 BISHAN STREET 22 SINGAPORE 570239,570239,1.360171,103.84482,SHELL SINGAPORE PTE. LTD.,BLK 238-245 BISHAN STREET 22,L1 226,,0,Type 2,AC,7,0.6900,kWh,R121253D-001,0
2026-09-09 13:30:00,BLK 238-245 BISHAN STREET 22,239 BISHAN STREET 22 SINGAPORE 570239,570239,1.360171,103.84482,SHELL SINGAPORE PTE. LTD.,BLK 238-245 BISHAN STREET 22,L1 227,,1,Type 2,AC,7,0.6900,kWh,R121254H-001,1
2026-09-09 13:30:00,BLK 426/428/435 ANG MO KIO STREET 43 CHONG BOON RISE,433 ANG MO KIO AVENUE 3 SINGAPORE 560433,560433,1.368646,103.854081,SHELL SINGAPORE PTE. LTD.,BLK 426/428/435 ANG MO KIO STREET 43 CHONG BOON RISE,L1 36,,1,Type 2,AC,7,0.6900,kWh,R108091R-001,1
2026-09-09 13:30:00,BLK 426/428/435 ANG MO KIO STREET 43 CHONG BOON RISE,433 ANG MO KIO AVENUE 3 SINGAPORE 560433,560433,1.368646,103.854081,SHELL SINGAPORE PTE. LTD.,BLK 426/428/435 ANG MO KIO STREET 43 CHONG BOON RISE,L1 37,,1,Type 2,AC,7,0.6900,kWh,R108092D-001,1
2026-09-09 13:30:00,BLK 426/428/435 ANG MO KIO STREET 43 CHONG BOON RISE,433 ANG MO KIO AVENUE 3 SINGAPORE 560433,560433,1.368646,103.854081,SHELL SINGAPORE PTE. LTD.,BLK 426/428/435 ANG MO KIO STREET 43 CHONG BOON RISE,L1 35,,1,Type 2,AC,7,0.6900,kWh,R108089D-001,1
2026-09-09 13:30:00,"CAPELLA HOTEL, SINGAPORE",1 THE KNOLLS SINGAPORE 098297,098297,1.249454,103.824447,SOLATEKS PTE. LTD.,"CAPELLA HOTEL, SINGAPORE",B1 97,,1,Type 2,AC,22,,,R101714F-001,1
2026-09-09 13:30:00,"CAPELLA HOTEL, SINGAPORE",1 THE KNOLLS SINGAPORE 098297,098297,1.249454,103.824447,SOLATEKS PTE. LTD.,"CAPELLA HOTEL, SINGAPORE",B1 98,,1,Type 2,AC,22,,,R101716C-001,1
2026-09-09 13:30:00,"CAPELLA HOTEL, SINGAPORE",1 THE KNOLLS SINGAPORE 098297,098297,1.249454,103.824447,SOLATEKS PTE. LTD.,"CAPELLA HOTEL, SINGAPORE",B1 99,,1,Type 2,AC,22,,,R101717G-001,1
2026-09-09 13:30:00,RICHFIELD INDUSTRIAL CENTRE,122 EUNOS AVENUE 7 SINGAPORE 409575,409575,1.323322,103.896254,BUSWAYS PTE. LTD.,RICHFIELD INDUSTRIAL CENTRE,L1 1 AND 2,,1,Combo 2,DC,60,0.6500,kWh,R129154F-002,1
2026-09-09 13:30:00,RICHFIELD INDUSTRIAL CENTRE,122 EUNOS AVENUE 7 SINGAPORE 409575,409575,1.323322,103.896254,BUSWAYS PTE. LTD.,RICHFIELD INDUSTRIAL CENTRE,L1 1 AND 2,,1,Combo 2,DC,60,0.6500,kWh,R129154F-001,0
2026-09-09 13:30:00,,71 WEST COAST HIGHWAY SINGAPORE 126844,126844,1.297549,103.763302,COMFORTDELGRO ENGIE PTE. LTD.,WEST COAST PARK CAR PARK 3,L1 217,,1,Type 2,AC,22,0.6950,kWh,R102480E-001,1
2026-09-09 13:30:00,,71 WEST COAST HIGHWAY SINGAPORE 126844,126844,1.297549,103.763302,COMFORTDELGRO ENGIE PTE. LTD.,,L1 218,,0,Type 2,AC,22,0.6950,kWh,R102481K-001,0
2026-09-09 13:30:00,BLK 625/629 BEDOK RESERVOIR ROAD EUNOS HEIGHTS,626 BEDOK RESERVOIR ROAD SINGAPORE 470626,470626,1.334251,103.915177,SP MOBILITY PTE. LTD.,BLK 625/629 BEDOK RESERVOIR ROAD EUNOS HEIGHTS,L1 158,,1,Type 2,AC,7.4,0.6278,kWh,R108736H-001,1
2026-09-09 13:30:00,BLK 625/629 BEDOK RESERVOIR ROAD EUNOS HEIGHTS,626 BEDOK RESERVOIR ROAD SINGAPORE 470626,470626,1.334251,103.915177,SP MOBILITY PTE. LTD.,BLK 625/629 BEDOK RESERVOIR ROAD EUNOS HEIGHTS,L1 157,,1,Type 2,AC,7.4,0.6278,kWh,R108734R-001,1
2026-09-09 13:30:00,BLK 625/629 BEDOK RESERVOIR ROAD EUNOS HEIGHTS,626 BEDOK RESERVOIR ROAD SINGAPORE 470626,470626,1.334251,103.915177,SP MOBILITY PTE. LTD.,BLK 625/629 BEDOK RESERVOIR ROAD EUNOS HEIGHTS,L1 156,,1,Type 2,AC,7.4,0.6278,kWh,R108733G-001,1
2026-09-09 13:30:00,BLK 663 JURONG WEST STREET 65 MULTI STOREY CAR PARK,663 JURONG WEST STREET 65 SINGAPORE 640663,640663,1.339214,103.701765,CHARGE+ PTE. LTD.,BLK 663 JURONG WEST STREET 65 MULTI STOREY CAR PARK,L3A 171 & MC77,,1,Type 2,AC,7.4,0.6490,kWh,R107549F-001,1
2026-09-09 13:30:00,BLK 663 JURONG WEST STREET 65 MULTI STOREY CAR PARK,663 JURONG WEST STREET 65 SINGAPORE 640663,640663,1.339214,103.701765,CHARGE+ PTE. LTD.,BLK 663 JURONG WEST STREET 65 MULTI STOREY CAR PARK,L3A 171 & MC77,,1,Type 2,AC,7.4,0.6490,kWh,R107549F-002,1
2026-09-09 13:30:00,BLK 663 JURONG WEST STREET 65 MULTI STOREY CAR PARK,663 JURONG WEST STREET 65 SINGAPORE 640663,640663,1.339214,103.701765,CHARGE+ PTE. LTD.,BLK 663 JURONG WEST STREET 65 MULTI STOREY CAR PARK,L3A 175 & 176,,1,Type 2,AC,7.4,0.6490,kWh,R107553Z-002,1
2026-09-09 13:30:00,BLK 663 JURONG WEST STREET 65 MULTI STOREY CAR PARK,663 JURONG WEST STREET 65 SINGAPORE 640663,640663,1.339214,103.701765,CHARGE+ PTE. LTD.,BLK 663 JURONG WEST STREET 65 MULTI STOREY CAR PARK,L3A 175 & 176,,1,Type 2,AC,7.4,0.6490,kWh,R107553Z-001,1
2026-09-09 13:30:00,BLK 663 JURONG WEST STREET 65 MULTI STOREY CAR PARK,663 JURONG WEST STREET 65 SINGAPORE 640663,640663,1.339214,103.701765,CHARGE+ PTE. LTD.,BLK 663 JURONG WEST STREET 65 MULTI STOREY CAR PARK,L3A 173 & 172,,1,Type 2,AC,7.4,0.6490,kWh,R107551B-001,1
2026-09-09 13:30:00,BLK 663 JURONG WEST STREET 65 MULTI STOREY CAR PARK,663 JURONG WEST STREET 65 SINGAPORE 640663,640663,1.339214,103.701765,CHARGE+ PTE. LTD.,BLK 663 JURONG WEST STREET 65 MULTI STOREY CAR PARK,L3A 173 & 172,,1,Type 2,AC,7.4,0.6490,kWh,R107551B-002,0
2026-09-09 13:30:00,BLK 664 JURONG WEST STREET 64 MULTI STOREY CAR PARK,664 JURONG WEST STREET 64 SINGAPORE 640664,640664,1.339485,103.703143,COMFORTDELGRO ENGIE PTE. LTD.,BLK 664 JURONG WEST STREET 64 MULTI STOREY CAR PARK,L3 174,,1,Type 2,AC,7.4,0.6950,kWh,R101796G-001,1
2026-09-09 13:30:00,BLK 664 JURONG WEST STREET 64 MULTI STOREY CAR PARK,664 JURONG WEST STREET 64 SINGAPORE 640664,640664,1.339485,103.703143,COMFORTDELGRO ENGIE PTE. LTD.,BLK 664 JURONG WEST STREET 64 MULTI STOREY CAR PARK,L3 173,,1,Type 2,AC,7.4,0.6950,kWh,R101795C-001,1
2026-09-09 13:30:00,BLK 664 JURONG WEST STREET 64 MULTI STOREY CAR PARK,664 JURONG WEST STREET 64 SINGAPORE 640664,640664,1.339485,103.703143,COMFORTDELGRO ENGIE PTE. LTD.,BLK 664 JURONG WEST STREET 64 MULTI STOREY CAR PARK,L3 172,,1,Type 2,AC,7.4,0.6950,kWh,R101794Z-001,1
2026-09-09 13:30:00,BLK 667 JURONG WEST STREET 65 MULTI STOREY CAR PARK,667 JURONG WEST STREET 65 SINGAPORE 640667,640667,1.341344,103.701503,CHARGE+ PTE. LTD.,BLK 667 JURONG WEST STREET 65 MULTI STOREY CAR PARK,L3A 148 & 147,,1,Type 2,AC,7.4,0.6490,kWh,R109865D-001,1
2026-09-09 13:30:00,BLK 667 JURONG WEST STREET 65 MULTI STOREY CAR PARK,667 JURONG WEST STREET 65 SINGAPORE 640667,640667,1.341344,103.701503,CHARGE+ PTE. LTD.,BLK 667 JURONG WEST STREET 65 MULTI STOREY CAR PARK,L3A 148 & 147,,1,Type 2,AC,7.4,0.6490,kWh,R109865D-002,1
2026-09-09 13:30:00,BLK 667 JURONG WEST STREET 65 MULTI STOREY CAR PARK,667 JURONG WEST STREET 65 SINGAPORE 640667,640667,1.341344,103.701503,CHARGE+ PTE. LTD.,BLK 667 JURONG WEST STREET 65 MULTI STOREY CAR PARK,L3A 152 & 151,,1,Type 2,AC,7.4,0.6490,kWh,R109867A-002,1
2026-09-09 13:30:00,BLK 667 JURONG WEST STREET 65 MULTI STOREY CAR PARK,667 JURONG WEST STREET 65 SINGAPORE 640667,640667,1.341344,103.701503,CHARGE+ PTE. LTD.,BLK 667 JURONG WEST STREET 65 MULTI STOREY CAR PARK,L3A 152 & 151,,1,Type 2,AC,7.4,0.6490,kWh,R109867A-001,1
2026-09-09 13:30:00,BLK 667 JURONG WEST STREET 65 MULTI STOREY CAR PARK,667 JURONG WEST STREET 65 SINGAPORE 640667,640667,1.341344,103.701503,CHARGE+ PTE. LTD.,BLK 667 JURONG WEST STREET 65 MULTI STOREY CAR PARK,L3A 150 & 149,,1,Type 2,AC,7.4,0.6490,kWh,R109866H-001,1
2026-09-09 13:30:00,BLK 667 JURONG WEST STREET 65 MULTI STOREY CAR PARK,667 JURONG WEST STREET 65 SINGAPORE 640667,640667,1.341344,103.701503,CHARGE+ PTE. LTD.,BLK 667 JURONG WEST STREET 65 MULTI STOREY CAR PARK,L3A 150 & 149,,1,Type 2,AC,7.4,0.6490,kWh,R109866H-002,1
2026-09-09 13:30:00,BLK 669 JURONG WEST STREET 64 MULTI STOREY CAR PARK,669 JURONG WEST STREET 64 SINGAPORE 640669,640669,1.342486,103.703006,COMFORTDELGRO ENGIE PTE. LTD.,BLK 669 JURONG WEST STREET 64 MULTI STOREY CAR PARK,L3 193,,1,Type 2,AC,22,0.6950,kWh,R103422K-001,1
2026-09-09 13:30:00,BLK 669 JURONG WEST STREET 64 MULTI STOREY CAR PARK,669 JURONG WEST STREET 64 SINGAPORE 640669,640669,1.342486,103.703006,COMFORTDELGRO ENGIE PTE. LTD.,BLK 669 JURONG WEST STREET 64 MULTI STOREY CAR PARK,L3 195,,1,Type 2,AC,22,0.6950,kWh,R103424F-001,1
2026-09-09 13:30:00,BLK 669 JURONG WEST STREET 64 MULTI STOREY CAR PARK,669 JURONG WEST STREET 64 SINGAPORE 640669,640669,1.342486,103.703006,COMFORTDELGRO ENGIE PTE. LTD.,BLK 669 JURONG WEST STREET 64 MULTI STOREY CAR PARK,L3 194,,1,Type 2,AC,22,0.6950,kWh,R103423B-001,1
2026-09-09 13:30:00,BLK 436/443/445 ANG MO KIO STREET 43,440 ANG MO KIO AVENUE 10 SINGAPORE 560440,560440,1.366407,103.855279,SHELL SINGAPORE PTE. LTD.,BLK 436/443/445 ANG MO KIO STREET 43,L1 450,,1,Type 2,AC,7,0.6900,kWh,R110917C-001,1
2026-09-09 13:30:00,BLK 436/443/445 ANG MO KIO STREET 43,440 ANG MO KIO AVENUE 10 SINGAPORE 560440,560440,1.366407,103.855279,SHELL SINGAPORE PTE. LTD.,BLK 436/443/445 ANG MO KIO STREET 43,L1 448,,1,Type 2,AC,7,0.6900,kWh,R110915F-001,1
2026-09-09 13:30:00,BLK 436/443/445 ANG MO KIO STREET 43,440 ANG MO KIO AVENUE 10 SINGAPORE 560440,560440,1.366407,103.855279,SHELL SINGAPORE PTE. LTD.,BLK 436/443/445 ANG MO KIO STREET 43,L1 546A,,1,Type 2,AC,7,0.6900,kWh,R110919R-001,1
2026-09-09 13:30:00,BLK 436/443/445 ANG MO KIO STREET 43,440 ANG MO KIO AVENUE 10 SINGAPORE 560440,560440,1.366407,103.855279,SHELL SINGAPORE PTE. LTD.,BLK 436/443/445 ANG MO KIO STREET 43,L1 447,,1,Type 2,AC,7,0.6900,kWh,R110914B-001,1
2026-09-09 13:30:00,BLK 436/443/445 ANG MO KIO STREET 43,440 ANG MO KIO AVENUE 10 SINGAPORE 560440,560440,1.366407,103.855279,SHELL SINGAPORE PTE. LTD.,BLK 436/443/445 ANG MO KIO STREET 43,L1 446,,1,Type 2,AC,7,0.6900,kWh,R110913K-001,1
2026-09-09 13:30:00,BLK 436/443/445 ANG MO KIO STREET 43,440 ANG MO KIO AVENUE 10 SINGAPORE 560440,560440,1.366407,103.855279,SHELL SINGAPORE PTE. LTD.,BLK 436/443/445 ANG MO KIO STREET 43,L1 449,,1,Type 2,AC,7,0.6900,kWh,R110916Z-001,1
2026-09-09 13:30:00,BLK 467 BUKIT BATOK WEST AVENUE 9 WEST PLAINS @ BUKIT BATOK,467 BUKIT BATOK WEST AVENUE 9 SINGAPORE 650467,650467,1.357085,103.743466,COMFORTDELGRO ENGIE PTE. LTD.,BLK 467 BUKIT BATOK WEST AVENUE 9 WEST PLAINS @ BUKIT BATOK,L3 175,,1,Type 2,AC,7.4,0.6950,kWh,R102228B-001,1
2026-09-09 13:30:00,BLK 467 BUKIT BATOK WEST AVENUE 9 WEST PLAINS @ BUKIT BATOK,467 BUKIT BATOK WEST AVENUE 9 SINGAPORE 650467,650467,1.357085,103.743466,COMFORTDELGRO ENGIE PTE. LTD.,BLK 467 BUKIT BATOK WEST AVENUE 9 WEST PLAINS @ BUKIT BATOK,L3 176,,0,Type 2,AC,7.4,0.6950,kWh,R102257E-001,0
2026-09-09 13:30:00,BLK 467 BUKIT BATOK WEST AVENUE 9 WEST PLAINS @ BUKIT BATOK,467 BUKIT BATOK WEST AVENUE 9 SINGAPORE 650467,650467,1.357085,103.743466,COMFORTDELGRO ENGIE PTE. LTD.,BLK 467 BUKIT BATOK WEST AVENUE 9 WEST PLAINS @ BUKIT BATOK,L3 174,,1,Type 2,AC,7.4,0.6950,kWh,R102226E-001,1
2026-09-09 13:30:00,BLK 682 JURONG WEST CENTRAL 1 MULTI STOREY CAR PARK,682 JURONG WEST CENTRAL 1 SINGAPORE 640682,640682,1.343936,103.704964,CHARGE+ PTE. LTD.,BLK 682 JURONG WEST CENTRAL 1 MULTI STOREY CAR PARK,L3A 306 & 307,,1,Type 2,AC,7.4,0.6490,kWh,R120667C-002,1
2026-09-09 13:30:00,BLK 682 JURONG WEST CENTRAL 1 MULTI STOREY CAR PARK,682 JURONG WEST CENTRAL 1 SINGAPORE 640682,640682,1.343936,103.704964,CHARGE+ PTE. LTD.,BLK 682 JURONG WEST CENTRAL 1 MULTI STOREY CAR PARK,L3A 306 & 307,,1,Type 2,AC,7.4,0.6490,kWh,R120667C-001,1
2026-09-09 13:30:00,BLK 682 JURONG WEST CENTRAL 1 MULTI STOREY CAR PARK,682 JURONG WEST CENTRAL 1 SINGAPORE 640682,640682,1.343936,103.704964,CHARGE+ PTE. LTD.,BLK 682 JURONG WEST CENTRAL 1 MULTI STOREY CAR PARK,L3B 302 & 303,,1,Type 2,AC,7.4,0.6490,kWh,R120665F-001,1
2026-09-09 13:30:00,BLK 682 JURONG WEST CENTRAL 1 MULTI STOREY CAR PARK,682 JURONG WEST CENTRAL 1 SINGAPORE 640682,640682,1.343936,103.704964,CHARGE+ PTE. LTD.,BLK 682 JURONG WEST CENTRAL 1 MULTI STOREY CAR PARK,L3B 302 & 303,,1,Type 2,AC,7.4,0.6490,kWh,R120665F-002,1
2026-09-09 13:30:00,BLK 682 JURONG WEST CENTRAL 1 MULTI STOREY CAR PARK,682 JURONG WEST CENTRAL 1 SINGAPORE 640682,640682,1.343936,103.704964,CHARGE+ PTE. LTD.,BLK 682 JURONG WEST CENTRAL 1 MULTI STOREY CAR PARK,L3A 304 & 305,,1,Type 2,AC,7.4,0.6490,kWh,R120666Z-001,1
2026-09-09 13:30:00,BLK 682 JURONG WEST CENTRAL 1 MULTI STOREY CAR PARK,682 JURONG WEST CENTRAL 1 SINGAPORE 640682,640682,1.343936,103.704964,CHARGE+ PTE. LTD.,BLK 682 JURONG WEST CENTRAL 1 MULTI STOREY CAR PARK,L3A 304 & 305,,1,Type 2,AC,7.4,0.6490,kWh,R120666Z-002,1
2026-09-09 13:30:00,BLK 446/449/453 ANG MO KIO STREET 43 CHONG BOON CENTRE,446 ANG MO KIO AVENUE 10 SINGAPORE 560446,560446,1.368113,103.855557,COMFORTDELGRO ENGIE PTE. LTD.,BLK 446/449/453 ANG MO KIO STREET 43 CHONG BOON CENTRE,L1 101,,1,Type 2,AC,7,0.6950,kWh,R111850D-001,1
2026-09-09 13:30:00,BLK 446/449/453 ANG MO KIO STREET 43 CHONG BOON CENTRE,446 ANG MO KIO AVENUE 10 SINGAPORE 560446,560446,1.368113,103.855557,COMFORTDELGRO ENGIE PTE. LTD.,BLK 446/449/453 ANG MO KIO STREET 43 CHONG BOON CENTRE,L1 102,,0,Type 2,AC,7,0.6950,kWh,R111852A-001,0
2026-09-09 13:30:00,BLK 446/449/453 ANG MO KIO STREET 43 CHONG BOON CENTRE,446 ANG MO KIO AVENUE 10 SINGAPORE 560446,560446,1.368113,103.855557,COMFORTDELGRO ENGIE PTE. LTD.,BLK 446/449/453 ANG MO KIO STREET 43 CHONG BOON CENTRE,L1 103,,0,Type 2,AC,7,0.6950,kWh,R111854K-001,0
2026-09-09 13:30:00,BLK 463 BUKIT BATOK STREET 41 WEST PLAINS @ BUKIT BATOK,463 BUKIT BATOK STREET 41 SINGAPORE 650463,650463,1.356814,103.741423,CHARGE+ PTE. LTD.,BLK 463 BUKIT BATOK STREET 41 WEST PLAINS @ BUKIT BATOK,L3B 141 & 142,,1,Type 2,AC,7.4,0.6490,kWh,R107427C-002,1
